Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-05-02,10:09:58,"""CNR9285222""",Cancelled by Customer,"""CID5284479""",Go Sedan,Nehru Place,Janakpuri,11.1,,1.0,Wrong Address,,,,,,,,,
2024-11-30,18:59:06,"""CNR7530494""",Completed,"""CID9585807""",Go Mini,Sarai Kale Khan,Chandni Chowk,4.0,19.6,,,,,,,278.0,48.91,4.1,4.9,UPI
2024-07-21,22:12:04,"""CNR6153495""",No Driver Found,"""CID9855614""",Bike,Aya Nagar,Badarpur,,,,,,,,,,,,,
2024-11-20,09:19:49,"""CNR6067864""",Completed,"""CID8577766""",Auto,Samaypur Badli,Shastri Park,4.0,33.4,,,,,,,614.0,28.15,4.9,4.3,Debit Card
2024-11-17,19:47:52,"""CNR1366984""",Completed,"""CID6387719""",eBike,Mehrauli,Madipur,5.3,43.9,,,,,,,579.0,25.9,4.9,4.9,Credit Card
2024-06-12,18:31:03,"""CNR9233622""",Completed,"""CID1509081""",Bike,Ambience Mall,Welcome,14.0,22.2,,,,,,,1148.0,18.77,4.2,4.1,Uber Wallet
2024-08-16,10:54:02,"""CNR8909052""",Cancelled by Driver,"""CID8704764""",Go Sedan,Inderlok,Gwal Pahari,11.9,,,,1.0,The customer was coughing/sick,,,,,,,
2024-07-14,04:59:14,"""CNR8857711""",Completed,"""CID6019357""",Auto,New Colony,IMT Manesar,12.5,42.6,,,,,,,88.0,23.98,4.3,4.4,Cash
2024-04-29,06:28:22,"""CNR6991810""",Completed,"""CID4731166""",Auto,IGNOU Road,Anand Vihar ISBT,2.2,21.2,,,,,,,194.0,35.26,4.2,5.0,Cash
2024-04-26,05:24:31,"""CNR4667786""",Cancelled by Driver,"""CID1773138""",Auto,Green Park,Moolchand,11.0,,,,1.0,More than permitted people in there,,,,,,,
2024-11-26,18:35:33,"""CNR9975787""",Completed,"""CID3272721""",Go Mini,Ambience Mall,Dilshad Garden,13.1,18.5,,,,,,,326.0,15.55,3.1,3.8,Uber Wallet
2024-01-12,23:20:06,"""CNR2989578""",No Driver Found,"""CID8246472""",Auto,Central Secretariat,Inderlok,,,,,,,,,,,,,
2024-06-26,19:06:53,"""CNR3685627""",No Driver Found,"""CID9156055""",Bike,Gurgaon Railway Station,Munirka,,,,,,,,,,,,,
2024-12-26,18:09:36,"""CNR6538140""",Cancelled by Customer,"""CID6072917""",eBike,Sarojini Nagar,Mehrauli,6.9,,1.0,Wrong Address,,,,,,,,,
2024-04-18,19:15:12,"""CNR1417112""",Completed,"""CID1774274""",Uber XL,Old Gurgaon,Khandsa,9.3,40.6,,,,,,,916.0,41.96,4.6,4.9,Debit Card
2024-03-04,08:49:28,"""CNR5941527""",Completed,"""CID5034867""",Go Sedan,Chandni Chowk,AIIMS,9.8,24.7,,,,,,,463.0,14.7,4.6,4.9,Credit Card
2024-11-24,02:45:02,"""CNR9564911""",Completed,"""CID3517077""",Go Sedan,IGNOU Road,Ardee City,6.5,44.7,,,,,,,82.0,43.98,4.3,4.2,Cash
2024-04-02,12:09:32,"""CNR7960036""",Completed,"""CID5886302""",eBike,Anand Vihar ISBT,Hauz Khas,12.7,43.2,,,,,,,172.0,33.96,3.9,4.3,Credit Card
2024-03-01,13:43:15,"""CNR1380388""",Completed,"""CID8650204""",Go Mini,New Colony,Shivaji Park,3.1,35.2,,,,,,,428.0,28.92,4.4,4.6,UPI
2024-10-30,19:58:56,"""CNR7552586""",Completed,"""CID5335690""",Bike,Jahangirpuri,Ghitorni Village,2.7,28.7,,,,,,,660.0,20.82,4.6,4.8,UPI
2024-11-20,21:07:40,"""CNR6585715""",No Driver Found,"""CID8130961""",Go Mini,Cyber Hub,Sushant Lok,,,,,,,,,,,,,
2024-03-01,12:31:10,"""CNR8502122""",Completed,"""CID6998773""",Auto,Peeragarhi,Manesar,10.5,28.7,,,,,,,979.0,17.49,4.1,4.9,Credit Card
2024-06-01,07:14:11,"""CNR1792035""",Cancelled by Customer,"""CID5788067""",eBike,Shastri Park,Khan Market,11.8,,1.0,Wrong Address,,,,,,,,,
2024-07-25,11:54:39,"""CNR2087940""",Cancelled by Customer,"""CID6548885""",Auto,IGI Airport,Mansarovar Park,11.6,,1.0,Change of plans,,,,,,,,,
2024-06-21,06:57:47,"""CNR7695377""",Completed,"""CID4265836""",Auto,Chhatarpur,Ashok Vihar,3.0,35.3,,,,,,,836.0,15.56,3.8,4.9,Debit Card
2024-12-19,18:35:40,"""CNR6066089""",Cancelled by Driver,"""CID5132846""",Go Sedan,Dwarka Mor,Qutub Minar,11.5,,,,,The customer was coughing/sick,,,,,,,
2024-01-02,16:11:39,"""CNR8144683""",Completed,"""CID7912107""",Go Mini,Chirag Delhi,Karol Bagh,4.1,26.6,,,,,,,591.0,30.22,3.9,5.0,Cash
2024-05-16,11:09:56,"""CNR5280623""",Cancelled by Driver,"""CID2888390""",Go Sedan,Green Park,Patel Chowk,6.3,,,,1.0,More than permitted people in there,,,,,,,
2024-11-18,23:56:07,"""CNR8956519""",Completed,"""CID7087118""",eBike,Dwarka Sector 21,Kaushambi,8.5,31.9,,,,,,,942.0,30.69,4.3,4.2,Credit Card
2024-05-03,09:24:07,"""CNR4606249""",No Driver Found,"""CID3642111""",Auto,Chandni Chowk,Samaypur Badli,,,,,,,,,,,,,
2024-01-08,13:16:46,"""CNR6431787""",Completed,"""CID7289145""",Go Mini,Hauz Khas,IIT Delhi,7.4,23.0,,,,,,,1406.0,21.84,4.3,4.6,UPI
2024-05-21,10:35:44,"""CNR9281530""",Cancelled by Driver,"""CID6213797""",Go Sedan,IMT Manesar,Jasola,7.5,,,,1.0,More than permitted people in there,,,,,,,
2024-08-31,13:23:05,"""CNR8064311""",No Driver Found,"""CID2085306""",Auto,Aya Nagar,Mundka,,,,,,,,,,,,,
2024-03-31,16:03:27,"""CNR2586192""",Cancelled by Driver,"""CID2454630""",Bike,Model Town,Sonipat,6.5,,,,1.0,The customer was coughing/sick,,,,,,,
2024-07-29,17:34:20,"""CNR1378468""",Completed,"""CID2597609""",Premier Sedan,Gurgaon Railway Station,India Gate,13.9,20.6,,,,,,,376.0,22.94,4.1,4.4,Debit Card
2024-07-22,13:15:38,"""CNR7728937""",Cancelled by Driver,"""CID7848009""",Go Sedan,Shivaji Park,Adarsh Nagar,5.2,,,,1.0,Personal & Car related issues,,,,,,,
2024-11-30,18:07:54,"""CNR9623796""",Completed,"""CID4736713""",Go Sedan,Mandi House,Sarai Kale Khan,13.8,42.5,,,,,,,304.0,43.2,4.3,4.9,UPI
2024-09-06,18:35:31,"""CNR7880823""",No Driver Found,"""CID2728000""",Auto,Ashram,IIT Delhi,,,,,,,,,,,,,
2024-09-26,23:27:51,"""CNR5129727""",Completed,"""CID2941792""",eBike,IGNOU Road,Badarpur,2.7,17.7,,,,,,,236.0,33.8,4.1,4.2,Debit Card
2024-01-05,18:12:34,"""CNR4213407""",Cancelled by Customer,"""CID8651214""",eBike,Panchsheel Park,Yamuna Bank,12.5,,1.0,Change of plans,,,,,,,,,
2024-08-25,07:14:45,"""CNR3583598""",Cancelled by Customer,"""CID7584847""",Bike,Nirman Vihar,India Gate,15.4,,1.0,Wrong Address,,,,,,,,,
2024-07-31,18:43:08,"""CNR9758154""",Completed,"""CID9525761""",Go Mini,Dilshad Garden,Subhash Chowk,13.2,19.8,,,,,,,410.0,38.63,4.5,4.6,Uber Wallet
2024-06-14,20:37:14,"""CNR9562734""",Completed,"""CID7957474""",Go Sedan,Qutub Minar,Delhi Gate,8.7,21.4,,,,,,,58.0,33.56,3.7,4.3,Cash
2024-04-15,09:26:59,"""CNR6225190""",Cancelled by Driver,"""CID8949287""",Bike,Huda City Centre,Gurgaon Sector 29,5.3,,,,1.0,More than permitted people in there,,,,,,,
2024-10-31,16:57:39,"""CNR8128543""",No Driver Found,"""CID4220686""",Auto,IIT Delhi,Inderlok,,,,,,,,,,,,,
2024-08-16,11:44:53,"""CNR7591069""",Completed,"""CID9506799""",Bike,Satguru Ram Singh Marg,Chandni Chowk,3.6,31.6,,,,,,,191.0,,4.6,4.1,Credit Card
2024-12-19,20:10:14,"""CNR3745940""",Cancelled by Driver,"""CID6538378""",Go Mini,Keshav Puram,Panchsheel Park,11.7,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-28,17:19:08,"""CNR9194996""",Completed,"""CID2851516""",eBike,Mansarovar Park,Gurgaon Sector 56,3.9,17.8,,,,,,,676.0,45.6,4.3,4.9,UPI
2024-10-22,08:26:49,"""CNR6091103""",Completed,"""CID1622097""",Auto,Subhash Nagar,Dilshad Garden,14.4,30.0,,,,,,,157.0,16.88,5.0,3.7,Debit Card
2024-10-14,18:45:55,"""CNR4900251""",Completed,"""CID3633838""",Bike,Connaught Place,Anand Vihar ISBT,14.6,43.4,,,,,,,218.0,41.53,4.2,5.0,Credit Card
2024-11-23,06:23:21,"""CNR3450388""",Completed,"""CID5148191""",Bike,Ashram,Basai Dhankot,11.3,42.3,,,,,,,444.0,3.09,4.2,4.9,Cash
2024-06-10,20:39:55,"""CNR3156900""",No Driver Found,"""CID3193601""",Auto,Jahangirpuri,Tagore Garden,,,,,,,,,,,,,
2024-11-30,07:56:29,"""CNR8172506""",Completed,"""CID9727561""",Go Mini,Ambience Mall,Sikanderpur,6.7,40.2,,,,,,,222.0,49.01,4.1,4.8,UPI
2024-08-06,17:50:34,"""CNR6659685""",No Driver Found,"""CID9070591""",Bike,Ghaziabad,Mandi House,,,,,,,,,,,,,
2024-04-05,04:17:59,"""CNR8104653""",Completed,"""CID8975536""",Auto,Meerut,Keshav Puram,12.3,33.8,,,,,,,354.0,46.51,4.2,4.2,Debit Card
2024-01-18,17:00:28,"""CNR7644612""",Completed,"""CID9697331""",eBike,IFFCO Chowk,Manesar,13.1,20.9,,,,,,,448.0,28.15,3.4,4.5,Credit Card
2024-08-20,13:00:42,"""CNR4485286""",Completed,"""CID3493459""",Premier Sedan,Delhi Gate,Nehru Place,13.8,42.8,,,,,,,391.0,20.2,4.6,4.6,UPI
2024-02-11,10:26:46,"""CNR5760760""",Completed,"""CID6701091""",Premier Sedan,INA Market,Yamuna Bank,10.1,28.9,,,,,,,432.0,39.24,4.6,5.0,Uber Wallet
2024-11-08,13:36:27,"""CNR8732827""",Cancelled by Driver,"""CID7815663""",Bike,Shastri Park,Dwarka Mor,7.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-01-26,10:05:51,"""CNR9951720""",Completed,"""CID3497697""",Go Mini,Narsinghpur,Welcome,3.7,39.4,,,,,,,578.0,36.42,3.8,4.5,UPI
2024-04-15,10:34:23,"""CNR7218197""",No Driver Found,"""CID2461315""",Go Mini,Barakhamba Road,Jahangirpuri,,,,,,,,,,,,,
2024-11-30,16:58:57,"""CNR9180025""",Completed,"""CID6501531""",Auto,Adarsh Nagar,Samaypur Badli,2.2,33.6,,,,,,,798.0,38.06,3.1,4.9,UPI
2024-10-15,20:57:38,"""CNR4078726""",Completed,"""CID5133105""",Go Mini,Kherki Daula Toll,Noida Extension,8.7,41.2,,,,,,,177.0,34.78,4.5,4.6,Credit Card
2024-04-13,21:47:26,"""CNR9263593""",Completed,"""CID9634547""",eBike,Ghitorni Village,Hauz Khas,4.0,23.6,,,,,,,1143.0,49.21,4.3,4.9,UPI
2024-08-30,15:09:30,"""CNR8326357""",Completed,"""CID8361320""",Bike,Saidulajab,Mansarovar Park,10.8,31.9,,,,,,,366.0,21.91,4.3,3.8,Debit Card
2024-12-03,07:24:54,"""CNR5757716""",Completed,"""CID7669268""",Auto,Sadar Bazar Gurgaon,DLF City Court,7.3,30.8,,,,,,,1044.0,41.7,4.3,4.6,Uber Wallet
2024-10-17,09:52:21,"""CNR5998626""",Completed,"""CID9763818""",Bike,Jor Bagh,Model Town,4.5,18.9,,,,,,,346.0,24.54,4.2,4.5,Cash
2024-03-24,10:14:44,"""CNR8330751""",Cancelled by Driver,"""CID5810079""",Auto,AIIMS,Dwarka Mor,6.5,,,,1.0,Personal & Car related issues,,,,,,,
2024-07-28,14:42:58,"""CNR4945782""",Cancelled by Customer,"""CID9459111""",Bike,Palam Vihar,Chhatarpur,13.7,,1.0,Wrong Address,,,,,,,,,
2024-10-13,14:14:12,"""CNR4866453""",No Driver Found,"""CID3231524""",eBike,Maidan Garhi,Janakpuri,,,,,,,,,,,,,
2024-10-30,23:56:09,"""CNR1873441""",Completed,"""CID5508463""",Bike,Satguru Ram Singh Marg,Hauz Khas,2.8,30.1,,,,,,,327.0,47.23,4.5,4.6,UPI
2024-12-19,08:07:34,"""CNR9700416""",No Driver Found,"""CID1031676""",eBike,Chanakyapuri,Ambience Mall,,,,,,,,,,,,,
2024-09-24,11:21:24,"""CNR6958018""",Completed,"""CID7122926""",Go Mini,Ashok Vihar,Dwarka Mor,8.9,34.3,,,,,,,203.0,42.91,4.2,4.3,Debit Card
2024-11-09,17:40:30,"""CNR1343535""",Completed,"""CID7249222""",Auto,Golf Course Road,Kirti Nagar,13.9,39.4,,,,,,,917.0,24.87,4.1,4.7,Credit Card
2024-01-01,17:27:37,"""CNR7570444""",Completed,"""CID8945763""",Go Sedan,Madipur,Moolchand,7.1,26.3,,,,,,,244.0,48.55,3.8,4.5,Uber Wallet
2024-03-06,14:04:15,"""CNR5351425""",No Driver Found,"""CID7715889""",Go Mini,Seelampur,IFFCO Chowk,,,,,,,,,,,,,
2024-02-24,09:32:05,"""CNR8988126""",No Driver Found,"""CID7750368""",Auto,Delhi Gate,GTB Nagar,,,,,,,,,,,,,
2024-08-04,04:32:00,"""CNR7646268""",Completed,"""CID8635890""",Auto,Subhash Nagar,Indraprastha,11.9,26.2,,,,,,,562.0,6.17,4.2,4.5,Cash
2024-02-02,11:23:17,"""CNR9626714""",Cancelled by Driver,"""CID3749775""",eBike,Narsinghpur,Shastri Park,10.1,,,,1.0,The customer was coughing/sick,,,,,,,
2024-12-30,16:59:57,"""CNR8182715""",Completed,"""CID7116536""",Go Sedan,DLF Phase 3,Welcome,13.4,18.8,,,,,,,338.0,10.12,4.7,4.2,UPI
2024-10-22,19:39:06,"""CNR8132093""",No Driver Found,"""CID4912074""",Bike,Greater Noida,Dwarka Mor,,,,,,,,,,,,,
2024-08-12,11:06:18,"""CNR8300156""",Completed,"""CID6665864""",eBike,Shivaji Park,Sikanderpur,10.2,39.3,,,,,,,316.0,23.64,4.6,5.0,Credit Card
2024-04-11,22:26:06,"""CNR4409446""",Completed,"""CID2763316""",Auto,Ashok Park Main,Moolchand,13.7,43.1,,,,,,,211.0,3.18,4.2,4.9,Debit Card
2024-03-20,21:54:54,"""CNR8512780""",Completed,"""CID5658590""",Go Mini,Kashmere Gate ISBT,Basai Dhankot,11.0,16.3,,,,,,,284.0,12.87,4.6,4.9,Uber Wallet
2024-07-13,12:37:43,"""CNR9670949""",Cancelled by Driver,"""CID3364981""",Auto,Samaypur Badli,Peeragarhi,7.4,,,,1.0,The customer was coughing/sick,,,,,,,
2024-07-03,23:05:10,"""CNR9684480""",Completed,"""CID2977647""",Go Sedan,Govindpuri,Madipur,9.1,41.6,,,,,,,238.0,17.8,3.9,4.3,Cash
2024-10-09,08:02:25,"""CNR5583034""",No Driver Found,"""CID6938950""",Bike,Mayur Vihar,Arjangarh,,,,,,,,,,,,,
2024-04-24,16:39:51,"""CNR5873585""",Completed,"""CID1220776""",Uber XL,IFFCO Chowk,ITO,14.1,20.7,,,,,,,947.0,20.03,4.2,4.9,Uber Wallet
2024-10-30,19:56:38,"""CNR7211196""",Completed,"""CID1667783""",Go Mini,Bahadurgarh,Sikanderpur,9.2,22.5,,,,,,,311.0,23.39,4.5,4.1,UPI
2024-10-29,17:24:10,"""CNR7103639""",No Driver Found,"""CID4184957""",Auto,Ashok Park Main,Kashmere Gate ISBT,,,,,,,,,,,,,
2024-01-03,13:59:03,"""CNR8720436""",Completed,"""CID3090226""",Auto,Gwal Pahari,IFFCO Chowk,14.0,29.7,,,,,,,736.0,31.38,4.1,4.9,Uber Wallet
2024-05-28,16:04:50,"""CNR7568976""",Cancelled by Driver,"""CID2182193""",Premier Sedan,Shastri Nagar,Mandi House,10.0,,,,1.0,The customer was coughing/sick,,,,,,,
2024-03-09,08:17:25,"""CNR5846308""",Completed,"""CID9677709""",Go Sedan,GTB Nagar,Jama Masjid,13.1,33.0,,,,,,,394.0,2.29,4.9,4.8,Credit Card
2024-02-27,13:31:49,"""CNR4042416""",Cancelled by Driver,"""CID9481163""",Go Mini,Okhla,Meerut,3.8,,,,1.0,More than permitted people in there,,,,,,,
2024-09-03,11:57:51,"""CNR5468884""",Completed,"""CID5176147""",Go Mini,Anand Vihar,Cyber Hub,3.1,26.6,,,,,,,246.0,35.87,4.4,4.1,Uber Wallet
2024-09-30,15:05:44,"""CNR8661565""",No Driver Found,"""CID5676544""",eBike,Central Secretariat,India Gate,,,,,,,,,,,,,
2024-12-16,23:59:38,"""CNR7339776""",No Driver Found,"""CID4586269""",Go Sedan,Aya Nagar,Munirka,,,,,,,,,,,,,
2024-07-26,17:10:42,"""CNR7946847""",Completed,"""CID4300358""",Uber XL,Netaji Subhash Place,Keshav Puram,13.7,35.3,,,,,,,84.0,32.65,4.3,4.2,Credit Card
2024-10-29,20:06:28,"""CNR8268312""",Completed,"""CID1012738""",Auto,Ghitorni Village,Jahangirpuri,8.0,44.5,,,,,,,210.0,37.72,3.9,3.1,Debit Card
2024-06-09,09:41:49,"""CNR4922691""",Completed,"""CID3295803""",Bike,Sadar Bazar Gurgaon,Madipur,10.2,34.4,,,,,,,394.0,17.44,4.2,5.0,UPI
2024-05-30,16:13:17,"""CNR4044713""",No Driver Found,"""CID3187560""",Go Mini,Hauz Khas,Greater Noida,,,,,,,,,,,,,
2024-10-14,11:27:41,"""CNR5590759""",No Driver Found,"""CID3143692""",Auto,Chhatarpur,Yamuna Bank,,,,,,,,,,,,,
2024-01-27,21:57:00,"""CNR5321819""",Completed,"""CID4813640""",Auto,Subhash Chowk,Shivaji Park,13.1,39.5,,,,,,,167.0,4.29,4.6,4.2,Uber Wallet
2024-10-30,18:05:11,"""CNR7684147""",Completed,"""CID8753689""",Bike,Okhla,Janakpuri,9.5,31.1,,,,,,,352.0,30.4,4.2,4.4,Credit Card
2024-11-30,18:57:54,"""CNR6597760""",Completed,"""CID6836981""",Go Sedan,Kherki Daula Toll,Ashok Park Main,12.6,36.9,,,,,,,471.0,17.76,4.2,4.3,Debit Card
2024-10-12,12:28:13,"""CNR4734967""",No Driver Found,"""CID2720045""",Bike,Sadar Bazar Gurgaon,Ardee City,,,,,,,,,,,,,
2024-06-18,19:59:45,"""CNR5952104""",Completed,"""CID6684266""",Auto,Golf Course Road,Dwarka Mor,9.7,33.1,,,,,,,76.0,14.47,3.9,4.3,UPI
2024-11-04,13:15:39,"""CNR7654852""",Completed,"""CID6393282""",Bike,Mundka,Shastri Nagar,12.9,36.4,,,,,,,205.0,15.94,5.0,4.9,Credit Card
2024-06-06,21:58:49,"""CNR4716594""",Completed,"""CID3595080""",Go Mini,Meerut,Okhla,9.2,42.5,,,,,,,181.0,39.34,4.7,4.3,UPI
2024-04-26,13:44:07,"""CNR3791726""",Completed,"""CID3384257""",Go Sedan,Kirti Nagar,Patel Chowk,14.0,32.8,,,,,,,346.0,5.63,4.3,4.4,UPI
2024-03-27,11:07:18,"""CNR7134261""",Completed,"""CID9989024""",Auto,Maidan Garhi,Indraprastha,3.6,15.8,,,,,,,911.0,40.28,4.3,3.9,UPI
2024-11-08,23:56:37,"""CNR9809221""",Completed,"""CID7098345""",Go Mini,Meerut,Akshardham,8.0,39.9,,,,,,,143.0,28.77,4.3,4.1,UPI
2024-05-19,18:41:54,"""CNR9324047""",No Driver Found,"""CID5848895""",Auto,Sohna Road,Bhikaji Cama Place,,,,,,,,,,,,,
2024-01-14,21:35:08,"""CNR5529451""",Completed,"""CID2842249""",Auto,Gurgaon Sector 29,Moti Nagar,12.8,23.7,,,,,,,149.0,31.14,3.5,4.2,Credit Card
2024-04-01,22:35:29,"""CNR2848474""",Incomplete,"""CID8297269""",Go Sedan,Dwarka Mor,Greater Noida,6.5,15.1,,,,,1.0,Other Issue,305.0,11.95,,,Debit Card
2024-07-19,16:20:30,"""CNR4118213""",Completed,"""CID4943263""",Go Mini,Palam Vihar,Panipat,10.7,19.1,,,,,,,889.0,7.17,4.3,4.8,Uber Wallet
2024-01-18,18:03:59,"""CNR7179456""",Completed,"""CID2460148""",Bike,Cyber Hub,Yamuna Bank,14.2,27.1,,,,,,,284.0,29.29,4.3,4.3,UPI
2024-07-02,05:23:42,"""CNR7425571""",Incomplete,"""CID3463933""",Go Mini,India Gate,Chhatarpur,5.2,24.4,,,,,1.0,Other Issue,55.0,1.49,,,UPI
2024-03-12,12:07:32,"""CNR5485596""",Completed,"""CID4888859""",Auto,Anand Vihar,Jasola,7.5,16.4,,,,,,,956.0,26.88,4.3,4.2,UPI
2024-10-30,08:56:37,"""CNR9523574""",Completed,"""CID3328593""",Go Sedan,Hauz Khas,Jama Masjid,2.5,43.3,,,,,,,371.0,49.69,4.9,4.5,Uber Wallet
2024-10-22,11:22:44,"""CNR5546050""",No Driver Found,"""CID7556830""",Auto,Tagore Garden,Azadpur,,,,,,,,,,,,,
2024-10-14,17:37:04,"""CNR9743756""",Completed,"""CID1794706""",Bike,South Extension,Gurgaon Sector 56,7.8,29.8,,,,,,,500.0,11.35,3.2,4.2,Debit Card
2024-06-02,12:34:52,"""CNR8594156""",Completed,"""CID7469610""",Premier Sedan,Mansarovar Park,Kherki Daula Toll,14.3,42.7,,,,,,,591.0,37.39,4.8,4.9,Credit Card
2024-09-17,22:30:25,"""CNR2065813""",Completed,"""CID7523457""",eBike,Qutub Minar,Netaji Subhash Place,13.0,39.4,,,,,,,473.0,37.23,4.1,4.3,UPI
2024-08-21,16:10:44,"""CNR1618800""",No Driver Found,"""CID3732824""",Bike,AIIMS,Anand Vihar ISBT,,,,,,,,,,,,,
2024-07-26,10:41:46,"""CNR9183047""",Completed,"""CID1660518""",Go Mini,Subhash Nagar,Delhi Gate,8.2,43.0,,,,,,,118.0,27.85,5.0,4.5,UPI
2024-09-21,09:51:48,"""CNR5198856""",Completed,"""CID6816263""",Auto,Chandni Chowk,Palam Vihar,13.7,27.4,,,,,,,546.0,17.26,4.3,4.9,Debit Card
2024-10-11,23:10:23,"""CNR1228821""",Completed,"""CID7991719""",Premier Sedan,Meerut,India Gate,6.0,29.4,,,,,,,101.0,33.15,4.6,4.6,UPI
2024-11-27,08:09:38,"""CNR8147880""",Completed,"""CID4870816""",Bike,Kirti Nagar,New Delhi Railway Station,4.5,26.6,,,,,,,258.0,41.22,3.1,3.8,Credit Card
2024-01-12,17:22:13,"""CNR7799273""",Completed,"""CID9036552""",Auto,Hauz Khas,Moti Nagar,8.7,28.0,,,,,,,500.0,12.44,4.6,4.9,Debit Card
2024-06-09,22:43:30,"""CNR1518222""",Cancelled by Driver,"""CID3886546""",eBike,Govindpuri,Ashram,7.0,,,,1.0,Personal & Car related issues,,,,,,,
2024-10-29,19:21:38,"""CNR6730183""",Incomplete,"""CID5169965""",eBike,Chhatarpur,ITO,8.5,18.0,,,,,1.0,Other Issue,90.0,17.61,,,Credit Card
2024-10-26,08:32:23,"""CNR8977505""",Completed,"""CID7050481""",Go Mini,Nawada,Dwarka Mor,5.5,36.2,,,,,,,1061.0,46.18,4.3,4.7,UPI
2024-07-14,11:22:23,"""CNR6402373""",Completed,"""CID0985785""",Premier Sedan,Qutub Minar,Greater Noida,7.2,44.8,,,,,,,1217.0,2.63,4.9,4.2,UPI
2024-10-31,23:58:39,"""CNR7619415""",Completed,"""CID8945949""",Go Sedan,Ashram,Sikanderpur,11.0,41.8,,,,,,,197.0,48.35,4.6,3.7,Uber Wallet
2024-11-12,11:02:55,"""CNR2191373""",No Driver Found,"""CID5780761""",Auto,Gurgaon Railway Station,Barakhamba Road,,,,,,,,,,,,,
2024-09-09,14:05:10,"""CNR5580516""",Completed,"""CID6180080""",eBike,Kirti Nagar,Subhash Chowk,7.3,30.5,,,,,,,930.0,16.66,4.7,4.3,Credit Card
2024-11-13,09:20:35,"""CNR7280301""",Completed,"""CID1646154""",Go Mini,Munirka,Netaji Subhash Place,14.5,17.8,,,,,,,393.0,39.86,3.7,4.9,Debit Card
2024-01-21,00:57:46,"""CNR3067013""",Cancelled by Driver,"""CID8876633""",Auto,Yamuna Bank,IGNOU Road,6.5,,,,1.0,Personal & Car related issues,,,,,,,
2024-08-30,05:48:44,"""CNR4185160""",Cancelled by Driver,"""CID9522227""",Go Sedan,Nawada,Mayur Vihar,4.1,,,,1.0,More than permitted people in there,,,,,,,
2024-03-09,16:38:12,"""CNR1498267""",Completed,"""CID2500605""",Bike,Dwarka Sector 21,Hauz Khas,11.5,25.0,,,,,,,158.0,42.05,3.8,4.9,Uber Wallet
2024-09-09,17:31:47,"""CNR5482703""",Cancelled by Driver,"""CID4243103""",Premier Sedan,Badarpur,Palam Vihar,6.4,,,,1.0,More than permitted people in there,,,,,,,
2024-10-31,19:58:06,"""CNR7376469""",Completed,"""CID7507418""",Uber XL,Noida Film City,Shahdara,13.2,30.7,,,,,,,1169.0,26.87,4.6,4.3,Debit Card
2024-07-09,11:55:59,"""CNR6170584""",Completed,"""CID5017236""",Go Mini,Kirti Nagar,Saket A Block,3.1,21.0,,,,,,,451.0,19.68,4.2,4.6,Credit Card
2024-11-08,05:03:26,"""CNR3893964""",Completed,"""CID4045034""",Auto,Dwarka Sector 21,Mayur Vihar,9.2,15.8,,,,,,,72.0,3.96,4.3,4.8,UPI
2024-08-04,10:27:25,"""CNR2277548""",Completed,"""CID9098507""",Bike,Subhash Chowk,Basai Dhankot,8.7,34.4,,,,,,,325.0,30.02,4.2,4.9,Cash
2024-05-20,15:55:18,"""CNR5642828""",Completed,"""CID5940221""",eBike,Nawada,Green Park,14.1,32.7,,,,,,,887.0,19.59,4.2,4.3,UPI
2024-09-03,10:28:06,"""CNR5224766""",Completed,"""CID1913585""",Premier Sedan,Anand Vihar ISBT,Peeragarhi,3.2,31.6,,,,,,,614.0,6.7,4.3,4.7,UPI
2024-08-17,17:16:08,"""CNR9766725""",Completed,"""CID5693846""",eBike,Mundka,Hauz Khas,5.5,26.1,,,,,,,387.0,35.19,3.9,4.9,Uber Wallet
2024-11-18,09:53:36,"""CNR7031418""",Completed,"""CID9279678""",Go Mini,Ashok Park Main,Saket A Block,12.7,35.1,,,,,,,1129.0,2.44,4.7,3.9,UPI
2024-01-13,19:40:02,"""CNR8415270""",No Driver Found,"""CID8936212""",Auto,Khandsa,Mandi House,,,,,,,,,,,,,
2024-05-03,17:33:58,"""CNR1717552""",Completed,"""CID6068552""",eBike,Chanakyapuri,Gurgaon Sector 56,2.4,33.6,,,,,,,104.0,47.2,4.3,4.9,Cash
2024-06-25,10:10:48,"""CNR9392947""",Completed,"""CID1729639""",Go Sedan,Hauz Khas,Nirman Vihar,5.8,24.3,,,,,,,749.0,5.12,4.6,4.8,Credit Card
2024-06-02,11:58:04,"""CNR5238408""",Completed,"""CID2921564""",Auto,Ardee City,IGI Airport,12.0,22.0,,,,,,,417.0,16.97,4.2,4.8,Credit Card
2024-08-22,10:00:32,"""CNR1147669""",Completed,"""CID8194081""",eBike,Jasola,Green Park,12.8,18.3,,,,,,,305.0,17.86,4.3,3.7,Debit Card
